Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
89193,1.606540435,-0.900193105,-3.272599167,-0.495149755,2.33258779,3.289953695,-0.256898166,0.778694324,0.856568096,-0.914114398,0.272040353,0.299439115,-0.333507417,-1.188615051,0.320806396,-0.064791766,1.004889192,-0.060587019,-0.06662728,0.310551855,-0.123507806,-0.682399777,0.043783751,0.594927374,-0.105499186,-0.089743306,-0.02706714,0.008205787,217.36,0
89193,1.283403014,-1.271557183,-1.664121928,0.714106456,-0.345384176,-0.945601199,0.753856224,-0.511842728,0.520835617,-0.251210614,-0.598549737,1.025141686,1.402955855,0.192410265,0.471664086,-0.34290096,-0.461697014,-0.142162859,-0.394189597,0.648331854,0.569359886,1.022359632,-0.423128679,0.026332249,0.221265638,-0.059958276,-0.076513337,0.0126017,404,0
89194,0.10511851,0.913624045,-0.162330885,-0.8837295,1.128587497,-0.24675535,1.020433756,-0.127337753,-0.175597478,-0.451665847,-1.424120558,0.442551287,1.280818739,-0.169802833,-0.426675445,0.100852885,-0.769444341,-0.604113289,0.202555567,0.091710493,-0.301750479,-0.674961501,0.003563273,0.054147782,-0.331865713,0.146754165,0.24791159,0.099394117,4.88,0
89195,1.910868855,-0.205455411,-1.112198464,0.396454168,-0.053579006,-0.881211364,0.261574294,-0.278250654,0.145180215,0.17010864,1.139754879,1.751221815,0.994806674,0.240682625,-1.045026638,-0.137797409,-0.464544556,-0.553312276,0.436345333,-0.044302564,-0.147097271,-0.351826612,0.223187807,0.124871327,-0.219003315,0.24164512,-0.079770262,-0.060926431,55.86,0
89196,1.745387122,0.082898201,-0.0314218,3.462012255,0.623047603,2.370317997,-0.864644402,0.69481389,-0.528488429,1.403791436,0.415583738,0.71474837,0.425682467,-0.109724135,-0.515683696,0.673934125,-0.591146714,-0.594448957,-2.312483031,-0.327963076,0.321492129,1.153913591,0.142679939,-1.635252136,-0.333598792,0.198580215,0.064608248,-0.059003041,2.75,0
89196,-0.403118608,0.4341262,-0.238276273,-3.192074317,0.834327083,-1.707364077,2.14056755,-0.721126289,0.84180006,-1.666087119,-0.698707955,0.969444943,0.709313887,-0.102939685,-0.965644426,-1.127075442,-0.513569192,-0.817738933,-0.372503345,0.128630025,0.067215215,0.598883449,-0.192216349,0.056010524,0.213343012,-0.410139879,0.174489431,0.003062671,80.57,0
89197,-0.554576169,1.21198788,0.214670982,-0.840425311,0.685328141,-0.993732656,1.306011603,-0.649034748,0.34585326,0.318209951,-0.935553671,0.212437055,0.443388122,-0.32011718,-0.495772402,-0.257063062,-0.65790792,-0.789441956,-0.025871836,-0.010279281,-0.152477645,-0.313770338,0.081388208,-0.103477109,-1.09877295,-0.043504302,-0.439491043,0.064765738,4.45,0
89198,2.097563866,-0.699433642,-1.162014126,-0.731685113,-0.62227062,-0.513784065,-0.955881144,-0.016291854,-0.26074738,0.224710442,1.215065477,0.143984853,0.709834112,-2.03540012,-0.360667551,1.870360538,1.030954098,-0.008719891,0.536133019,0.094580253,0.285691541,0.90549596,0.04550539,-0.477725037,-0.134620929,-0.084482098,0.030492084,-0.023017118,24.99,0
89198,1.776683077,-1.156283675,0.36930906,0.523340545,-0.414876717,3.047290052,-1.968195265,1.068548233,2.350058333,-0.265960203,-0.132868539,1.347071731,-0.279464324,-1.053188822,-1.347669578,-0.608336688,0.385224047,-0.598774749,-0.362397806,-0.287080417,0.157096548,1.068302328,0.193149117,-0.874373391,-0.467437709,0.526963651,0.104565854,-0.053944781,3.7,0
89198,-1.970977244,-1.169844344,-1.412756939,0.057884229,2.787346028,-2.89524724,0.379925092,-0.10278989,-0.939492231,-0.72495925,-0.93213958,0.862599012,1.143157669,1.051256982,-0.334846775,-1.21651841,0.189580334,-0.492319092,0.459695379,0.533378948,0.691102856,1.257983728,-0.443538437,0.078827932,0.089405362,0.388392592,0.058940385,-0.265613664,2.37,0
89199,-2.992813985,3.199762584,-2.987774439,-0.827035582,-0.76943193,-0.691310656,-0.904228883,2.222192186,-0.030482501,0.046033216,0.209572998,1.499304565,0.595315252,0.260047901,-1.047488638,1.096295034,0.781248983,0.425537521,-0.04094871,0.256459861,-0.28473254,-0.945528438,0.341313953,0.23377103,0.017613966,0.149586824,0.251206625,0.088521383,15.99,0
89201,1.880060473,0.346026805,0.265934703,3.882180777,-0.261108523,0.201102691,-0.444542669,0.054107172,-0.382449755,1.364922068,-1.292030749,0.124237816,0.677371205,-0.367167758,-0.688973052,1.113341482,-0.928477583,-0.037157191,-1.749301642,-0.257125811,0.210673599,0.776770563,0.154312458,0.046844288,-0.156355304,0.069329483,0.018056927,-0.032617959,0,0
89202,-0.235019912,0.654144173,-1.293171631,-1.768792239,2.928808758,3.354519504,0.299384001,0.938450315,0.029635205,-0.074550031,-0.176672901,0.045056919,-0.372013328,0.285118092,0.059304228,-0.17549662,-0.491114149,-0.857335486,-0.235858724,0.160460336,-0.293719075,-0.741427327,0.13021322,0.684593867,-0.405481309,0.166537807,0.366066459,0.1625394,3.88,0
89203,0.051732546,1.642121533,0.302634308,4.565543782,0.104592625,0.134696083,0.588455643,0.248983782,-2.439382255,1.352839815,-1.008578349,-0.404076302,0.812896189,0.66160294,0.868433152,-0.014125102,0.179140736,0.218665513,0.845665245,0.182644061,0.347375409,0.850648953,-0.032543198,0.069159144,0.080801048,0.580198382,-0.150332185,-0.115935204,67.58,0
89203,1.912461409,0.30017004,-0.038251794,3.698411535,0.120425243,0.794517141,-0.535548289,0.193097276,-0.313770317,1.36941756,-1.661065387,-0.231772792,0.360633145,-0.322769271,-0.578207718,1.252084807,-1.045882168,0.151072121,-1.614922283,-0.241342707,0.179432256,0.629028276,0.155625011,0.461732026,-0.10843637,0.056140992,0.010085146,-0.029639008,0,0
89203,-2.350562505,-1.074959313,-4.147576166,-0.13171485,-2.255426132,-0.182684434,4.852064683,-0.479952904,-0.886621792,-1.349467161,-1.082892792,0.745186856,1.351959951,1.100736462,-0.767312063,-0.44398744,-0.171627835,-0.426752453,-0.271132387,-0.156379368,0.508825479,1.84700971,1.282112306,0.069454705,-0.718052736,0.140777598,0.772725581,-0.501478706,871.02,0
89205,-0.390545728,1.795466318,0.417671193,4.23492031,0.628913721,0.7970123,0.69358707,0.380018439,-2.614675786,1.214399183,-1.437144388,-0.850020627,0.465214674,0.772650622,0.96405824,0.023562206,0.099970926,0.461853288,1.133215992,0.243558984,0.364439794,0.846864339,-0.129792816,0.495039612,-0.052501068,0.558280454,0.009075194,0.106011997,67.23,0
89206,-1.719599017,0.016384956,0.525527742,-0.82469801,0.540935304,-0.186370519,0.590909215,-0.241125364,1.171524225,-0.41023427,-1.572875021,-0.030090226,-0.248851538,-0.550836583,-0.735400887,-0.067387438,-0.711006651,0.132651701,-0.541127758,-0.608023761,0.246163456,0.949223126,-0.31175398,0.629640673,-0.083284189,-0.368867876,-0.793947419,0.778544397,68.06,0
89207,1.772937441,0.380465335,-1.821403026,3.432254331,1.705920662,1.364153318,0.497985691,0.252121926,-1.459763998,1.574184119,0.369868659,-0.0296768,-1.081152972,1.002524315,-1.060843368,-0.218363545,-0.124066775,-1.26448574,-1.898121581,-0.352661594,0.221571215,0.661339647,-0.047912849,-1.649733322,0.214393115,0.282950883,-0.047323671,-0.089662693,48.02,0
89208,-0.726597671,1.468474781,-0.106259936,-0.039694933,1.050331539,-1.271123084,1.647631895,-0.35176552,-0.842860772,-2.157808614,0.179768818,-0.345710002,0.72887936,-2.762290622,1.019049623,0.527345758,1.881876941,1.444715386,-0.183840489,0.313180321,0.160605663,0.433819656,-0.508377823,-0.214924426,1.057746489,0.100914421,0.036121514,0.12200927,85.77,0
89208,2.036231937,-0.825359492,-2.858448979,-0.641278174,0.525772862,-0.767665619,0.528508843,-0.419001151,-1.290274752,1.173509154,0.066888207,-0.148967309,-0.703973571,1.019233111,-0.908014837,-1.861674186,-0.227278625,1.418702816,-0.196755024,-0.397280593,-0.03189038,0.18372692,-0.226222203,0.251925525,0.495114294,0.989234416,-0.158158505,-0.081953061,124.99,0
89209,-0.381940951,0.47068822,0.404198672,-0.861944039,0.440852681,-0.964778612,1.100573695,-0.1334992,-0.576379231,-0.465256704,0.676701099,-0.072688046,-1.168584978,0.759657707,-0.435729087,0.237450882,-0.73621627,0.489484378,-0.124539877,-0.044398955,0.399649434,0.981152913,-0.137758035,0.119686979,-0.297301684,0.685566297,0.047739334,0.152515627,59.9,0
89211,-1.095739103,0.855369525,0.549236043,-1.037754968,0.801790355,-1.302407658,1.05033972,-0.211482762,0.125804942,-0.261917836,-1.052810551,-0.017963676,-0.235548503,0.035574557,-0.626752056,0.068065058,-0.609609752,-0.766191548,-0.511376127,-0.029860954,-0.305631564,-0.658307725,0.014380315,-0.036273822,-0.176596744,0.095596935,0.290028025,0.293732758,3.88,0
89212,-1.867179217,0.476630477,-1.279385197,-0.306085057,-0.146106303,-0.164909049,-0.166969825,-2.278664817,0.125126524,-2.215265406,-1.120729931,-0.37921781,-1.582175276,-0.641091776,-0.349994953,0.532391153,1.291899632,0.427891753,-0.258668805,0.484976974,-1.538425671,-0.349210727,-0.029683174,0.594242144,0.171526501,-0.106360183,0.316447012,-0.257636047,231.52,0
89214,-1.598980343,0.331748586,-0.826452357,0.512999744,1.473561945,-1.479390173,1.753933084,-0.801123379,-0.447653727,0.410544139,-0.651216231,0.318990066,0.78948686,0.213982832,-0.146085098,-0.450736707,-0.658468382,-0.548184298,-0.521284703,-0.833098555,0.089902146,0.799705806,0.416948483,0.005688233,0.398425089,-0.601215517,-0.837577155,0.595156478,27.48,0
89214,-0.939710962,1.707419018,-1.670382119,-1.217456877,0.639523717,-1.194530404,0.797032001,0.631667973,-0.725417505,-0.43266097,0.42236429,0.530326459,-0.872280567,1.595945945,-0.833179705,-0.201938505,-0.296375324,0.273079752,0.117742635,-0.177436848,0.340042002,0.893490449,-0.099697888,0.794087579,-0.248372594,0.043954465,0.238040395,0.199809945,1.54,0
89214,2.230525231,0.121487873,-2.81282347,0.045019001,1.083584495,-1.31198567,0.943804688,-0.595005756,0.051117814,0.254896775,-1.801652607,-0.556822377,-0.651585215,0.889799019,-0.101650378,-0.460008731,-0.407795558,-0.34324725,0.491017131,-0.252907783,0.179224857,0.691426686,-0.288612359,-0.901421143,0.736528259,1.082935848,-0.151426851,-0.109613334,2,0
89215,-0.545178949,1.265440387,0.132007766,-0.834093736,1.062979932,-0.387170554,1.095879023,-0.005407931,-0.569112407,-0.766530059,1.204188334,0.730946755,0.234252724,-0.871438859,-0.935168245,0.341348122,0.219176281,0.135347612,0.043524829,0.076344474,-0.238282482,-0.611884534,-0.049346174,0.620496886,-0.370381279,0.108205541,0.196642697,0.223619513,9.98,0
89218,2.025885083,-0.041079197,-1.247960664,0.273742774,-0.021411914,-1.098074963,0.159361387,-0.267668702,0.324881323,0.183311292,1.093859213,1.037946432,0.00345001,0.681945738,0.028865507,-0.049358949,-0.722012187,0.395010408,0.022602792,-0.236667567,0.302939714,1.009052286,-0.000885852,0.115847929,0.22726906,-0.133939872,-0.022902874,-0.067907058,0.89,0
89219,2.076684907,-1.215217819,-2.135598335,-2.816158445,-0.441478382,-1.275046118,-0.021621624,-0.381205269,0.496440628,-0.243251215,1.021026235,1.228921491,0.134069025,0.695607127,0.322260719,-2.672492556,-0.029740452,1.69653726,0.590793536,-0.43210455,-0.144691372,0.088357634,0.007052262,0.768317377,0.317316541,-0.763872249,0.012614556,-0.046670331,86.71,0
89219,1.84597584,0.517517922,-0.827000367,3.725282587,0.492868997,-0.155694957,0.35858108,-0.039467608,-1.269555659,1.640367607,0.517916209,0.167060864,-0.902181606,0.734966052,-1.572813007,0.753114283,-0.782489384,-0.319218273,-1.157510736,-0.309676132,-0.078924239,-0.307176014,0.231851917,-0.055545526,-0.126472149,-0.194925117,-0.059800164,-0.058898489,25.84,0
89220,-0.697089195,0.773176646,-0.305882881,0.622876094,2.095715801,-0.353160075,1.580661563,-0.534874107,-0.758061828,0.315556798,-1.502764288,-1.065323129,-0.719672511,0.583363383,0.768108285,-0.731524041,-0.416732992,0.121838091,0.979374286,-0.217732278,0.034288741,0.488496353,-0.091832788,-0.034220159,0.553726257,-0.319639056,-0.197862484,-0.169452286,2.85,0
89220,0.196837247,0.618771965,1.775736707,1.12174576,-0.294522904,0.079176939,0.241076055,-0.269340543,0.178565709,-0.003569232,-0.588281037,0.591810821,1.595939627,-0.576726897,1.585965709,-1.202399575,0.309558092,0.505246528,2.50280647,0.39492684,0.261483531,1.313697654,-0.245730621,0.146048254,-0.558820508,0.159587267,0.117320897,-0.023801822,12.99,0
89222,-0.594677599,0.888509949,0.543014218,0.165610598,2.020908564,2.147808686,1.097245059,0.035308328,-0.364768247,1.802792154,0.305507135,-0.767012331,-1.435459183,-0.535191084,-1.479215403,-0.226116712,-0.266795301,-1.448180077,-1.36656878,0.363398439,-0.045984385,0.729489908,-0.291097781,-0.850097563,-0.611425876,2.37788744,-0.033215564,-0.379511053,8.25,0
89223,1.664657256,-1.018589346,-1.117055631,-0.167749493,-0.065933991,0.59036991,-0.372999838,0.057532379,0.879839749,-0.111470177,0.215713847,1.400129389,1.663222875,-0.136849961,0.31598211,0.787024665,-1.349001408,0.94855182,0.341353991,0.364862605,0.315873408,0.629788163,-0.137624307,-0.219477771,-0.116190336,0.0757123,-0.030475246,-0.017396746,206.34,0
89223,1.900455322,-1.021350172,-0.952471013,0.033386504,-0.886352521,-0.845815286,-0.301097497,-0.375472841,-0.4430183,0.83699885,-0.959126672,0.62670015,1.612065747,-0.288793584,-0.068979268,-1.584827655,-0.21226149,1.170084859,-1.123084803,-0.287427341,0.056854533,0.644834597,-0.07061481,0.129510121,0.031375905,0.601654555,-0.031572783,-0.031664331,133.8,0
89224,-0.831118138,-0.291961798,0.273151025,-4.081160746,-0.131941016,-1.413901413,1.580849847,-0.46087601,-0.438496703,-1.679996123,-0.5490231,0.297856686,0.266757745,0.32046298,0.377312594,-2.792402187,0.100507367,1.197552862,-0.377239032,-0.173266584,-0.128274037,-0.083376485,-0.168233378,1.133645051,1.278423056,-0.724960606,-0.011702715,0.061232836,153.58,0
89225,2.054046847,-1.083494286,-0.29021567,-0.679257484,-0.88041626,0.646254886,-1.342367629,0.222174975,-0.064802726,0.917336942,0.168343778,0.974994862,1.437740249,-0.488121926,-0.115371952,-0.494795564,-0.922879593,1.955403813,-0.521453844,-0.416182541,-0.324265893,-0.393105412,0.325209047,0.096242924,-0.61734379,0.442743998,0.00345571,-0.03694317,33.24,0
89226,-0.372598163,0.807060259,-1.764455019,-1.647119842,3.217307306,3.179059831,0.550469056,0.711502257,0.379096919,0.028721711,0.278161185,-0.228825251,-0.446814146,-1.105680604,0.229838767,0.103360765,0.225033833,-0.433121349,-0.446291787,0.343532055,-0.46184878,-0.919539973,0.167837725,0.586181487,-0.324761939,0.148894802,0.306359331,-0.013263476,17.99,0
89227,-1.814524489,-0.065926054,1.403691963,-0.977845437,0.208400317,-0.305438211,0.08648561,0.623372109,-0.235031702,-1.37755457,0.18660938,0.712720827,0.157053237,0.367647135,-0.284683167,0.895542466,-1.104644446,1.083261357,-0.523960593,0.190905372,0.400285861,0.591888063,-0.32311493,-0.397032972,0.806805581,-0.208948445,-0.102806099,-0.128514779,94.96,0
89227,1.65049959,-0.036266619,-0.212118447,3.808551768,0.11917141,1.022878272,-0.328387747,0.260658557,-0.643087053,1.443257211,0.284513405,0.772947047,0.319086819,-0.132139994,-1.875303711,0.924054034,-0.889618084,0.22059264,-1.34690518,-0.044759509,0.290875326,0.771309234,0.043872376,0.718623401,-0.066374589,0.0674193,-0.017833167,-0.026259322,101.08,0
89233,1.92526983,-0.104189189,-0.529737263,1.125476353,0.108290872,0.339349669,-0.324779425,0.002410478,0.677906897,0.077252845,-1.088250604,1.136557057,1.938996021,-0.406972577,0.378290732,0.423668799,-0.929787452,-0.217319382,-0.33064608,-0.034944304,-0.165827751,-0.36643956,0.291614959,0.148364573,-0.250651559,-0.945843438,0.060715266,-0.013654243,40,0
89238,2.054851358,-0.165193768,-1.163574648,0.303175055,0.047838174,-0.544786914,-0.07229053,-0.153873583,0.970813118,-0.096146864,-1.068888559,0.242744709,-0.130390099,0.228698166,0.420406227,-0.129850349,-0.47141503,-0.138188986,0.062576294,-0.218276789,-0.013289857,0.112617767,0.169794875,0.573396065,0.046097644,-0.363089042,-0.004629333,-0.043864151,6.11,0
89238,0.289020449,0.528035047,0.211990047,-0.45541547,0.483042848,-0.380684794,0.685095951,-0.085684195,0.109895722,-0.547063115,-1.120230769,0.231875934,0.502933501,-0.130342796,-0.264716532,0.156366683,-0.659062718,-0.25131912,-0.33369828,-0.098590337,0.061985805,0.235400149,0.125556453,0.684448744,-0.710754548,0.055150884,0.049632276,0.061900187,24.9,0
89239,0.058530756,1.438560592,-1.253037507,-0.150482367,1.342719966,-1.070754598,1.059423503,-0.19321852,-0.375093734,-1.419176452,1.377409227,-0.077452186,-0.28142569,-2.381713487,0.172821792,0.779413344,1.491248176,2.029419161,-0.051161638,-0.080574211,0.323321509,1.03287941,-0.233148976,-0.609152272,-0.88536856,-0.236598866,0.166818696,0.310859302,1,0
89240,0.180765974,0.813788226,-0.199952123,-0.646617422,0.930036718,-0.573949782,1.020647298,-0.1293849,-0.000480443,-0.425383341,1.022329293,-0.079427877,-1.257346718,-0.795868246,-0.794759235,0.461289959,0.123335325,0.35027988,0.021757091,0.035864523,-0.343059241,-0.764828633,0.08596848,0.629299081,-0.531096286,0.061816047,0.045963453,-0.149612322,8.98,0
89242,2.079249435,0.244160228,-1.700409447,0.393496364,0.549294909,-0.821768298,0.266937974,-0.302061134,0.314156368,-0.413783548,-0.408937544,0.773458258,1.285457984,-1.08871425,0.076198139,0.275179987,0.38482903,-0.438888826,0.064761385,-0.076146479,-0.354070921,-0.855368789,0.318467322,0.515152773,-0.210060365,0.170883066,-0.054886672,-0.028353198,1.98,0
89243,0.320245107,0.526112354,-1.88493079,-0.833347585,3.184780101,3.420062745,0.657260066,0.706674319,-0.574139937,-0.158904346,-0.352797207,-0.070305888,-0.390125058,0.658153446,0.025229852,-1.102067811,0.082520003,-0.597642382,0.929570309,0.022222846,0.165680361,0.565203929,0.066219619,0.761029118,-1.041353576,0.351638661,0.247082555,0.256932377,24.95,0
89249,2.033154159,-0.393060001,-2.553046601,-0.721965247,2.379480292,3.321289616,-0.467062465,0.789196759,0.402302072,0.088993844,0.004521014,0.390541169,-0.21093283,0.497603835,0.473777825,-0.170394743,-0.367991013,-0.974707204,0.019963039,-0.136446164,-0.28784902,-0.839604754,0.373719668,0.698646434,-0.268139753,0.218304445,-0.053850578,-0.065355545,9.99,0
89250,1.93389829,0.005746246,-1.779879553,0.262825493,1.008000231,0.624831336,-0.064876108,0.209336967,0.476197288,-0.521671857,0.181387824,0.445826543,0.01855456,-0.755589047,1.016556011,-0.641648163,1.385604175,-1.775740297,-1.12031518,-0.259306198,-0.273039853,-0.565941427,0.439491907,-0.44050396,-0.497329721,0.265898408,-0.00899664,-0.041216261,1.29,0
89251,0.049540584,0.821696601,-1.760209418,-0.615180149,0.626698233,-0.758672737,0.80012683,0.236382423,0.537629428,-1.638278459,-2.018262359,-0.552216556,-0.694549288,-1.235049504,-0.750705964,0.489544025,0.779430369,0.74015708,0.149315459,-0.202037421,-0.001121416,-0.004011522,0.383665767,-1.164100307,-1.795387623,-0.38976726,0.222617165,0.323441579,78.52,0
89254,-0.088115612,0.601506371,0.071126823,-0.321606588,1.203139304,0.06677626,0.808160996,-0.116263886,0.200330759,-0.848872325,0.097207726,-0.227332285,-0.609219972,-1.03017015,0.150201804,0.107014482,0.119656995,1.637015752,1.134605706,0.122110345,0.150302906,0.706914182,-0.372236588,-1.25681533,-0.210116939,-0.437972968,0.067027452,-0.020858409,27.9,0
89255,-0.826473124,1.445454491,0.345848819,0.107418006,2.058107878,-0.339672776,1.947367453,-0.57993978,-0.829619802,-0.552982302,1.222027029,0.026668101,-0.612343605,-1.385660334,-1.228431656,-0.257683796,0.530087034,0.599382719,-0.158176216,-0.011635277,-0.069282629,0.124349782,-0.758601919,0.589224181,1.162308466,-0.502310508,-0.550592651,-0.391576181,11.94,0
